"sim_id","parameter","true_value","abc_calibrated_value","abc_error_pct"
1,"contact_rate",1.97045755945146,5.14557216602011,161.135904264416
1,"recovery_rate",0.0976256732663605,0.0973527129932474,-0.279598863680463
1,"transmission_prob",0.2004361655449,0.075109964358734,-62.5267405437825
2,"contact_rate",2.10721226874739,7.5086273787704,256.329900415482
2,"recovery_rate",0.0841676047004294,0.0842570162954915,0.106230414160411
2,"transmission_prob",0.182801399276795,0.051654847697818,-71.7426409742066
3,"contact_rate",4.75313540548086,26.0019727547886,447.048853790397
3,"recovery_rate",0.0903990055252798,0.0904436435676346,0.0493789086455041
3,"transmission_prob",0.094233208166763,0.0161576349929177,-82.8535658423899
4,"contact_rate",3.46769370883703,5.6626097110791,63.2961324308593
4,"recovery_rate",0.133681931109168,0.13415867879899,0.356628368446268
4,"transmission_prob",0.0667304891759769,0.0413898866993157,-37.9745492496463
5,"contact_rate",3.04015418328345,1.28531538854283,-57.722032796552
5,"recovery_rate",0.153850842585089,0.156486555145211,1.7131609524104
5,"transmission_prob",0.186252998232961,0.450942900786291,142.113096199537
6,"contact_rate",4.61897493340075,3.37940549032965,-26.8364617895525
6,"recovery_rate",0.198556740608532,0.166805946500695,-15.9907913529041
6,"transmission_prob",0.0508693345650519,0.0582929961636729,14.5935889708318
7,"contact_rate",2.47445283364505,1.76434226722201,-28.6976804232308
7,"recovery_rate",0.219454897635849,0.216679898688929,-1.26449624811985
7,"transmission_prob",0.23077179744671,0.315674006159036,36.7905479143013
8,"contact_rate",1.09204781614244,6.92465736903219,534.098367001266
8,"recovery_rate",0.0925708493590355,0.0893361095780311,-3.49433952848212
8,"transmission_prob",0.18130770208997,0.0279771904496645,-84.5692212039721
9,"contact_rate",3.28558571916074,14.7610985438447,349.268404648875
9,"recovery_rate",0.167921257267939,0.166277238188835,-0.979041668608094
9,"transmission_prob",0.188128656292172,0.0417556464455999,-77.8047389118904
10,"contact_rate",1.42920621391386,9.15219978604782,540.369437030691
10,"recovery_rate",0.200739170278655,0.203017177772126,1.13480965887624
10,"transmission_prob",0.224489854918564,0.0371424714051177,-83.4547216315893
11,"contact_rate",1.59796523395926,1.26340031174574,-20.9369337394513
11,"recovery_rate",0.136743532120949,0.137167706415306,0.310196970765801
11,"transmission_prob",0.29114212012706,0.360581282185225,23.8506067166993
12,"contact_rate",4.7573002083227,7.24621869075484,52.3178772295655
12,"recovery_rate",0.185847411488416,0.184970209663808,-0.472001098956611
12,"transmission_prob",0.155418965389951,0.0998796494438789,-35.7352243381124
13,"contact_rate",3.19439264666289,1.68834121901652,-47.1467222171234
13,"recovery_rate",0.15245158517966,0.144040673847243,-5.51710323149822
13,"transmission_prob",0.0831520226693689,0.14971254374552,80.0467853209184
14,"contact_rate",1.22128327656537,3.11016993731085,154.664089567951
14,"recovery_rate",0.122082062189234,0.121249356741572,-0.682086649528892
14,"transmission_prob",0.417365115009066,0.15616654365734,-62.5827511592703
15,"contact_rate",4.05431515816599,8.8715037169644,118.816332003591
15,"recovery_rate",0.216764438008424,0.216576883813451,-0.0865244302507058
15,"transmission_prob",0.21249522511268,0.0942396602145363,-55.6509280787068
16,"contact_rate",1.41847625002265,4.99368798549012,252.045935588304
16,"recovery_rate",0.0868449972700328,0.086411077752667,-0.499648259549741
16,"transmission_prob",0.158229381074121,0.0441157901096367,-72.1190907717885
17,"contact_rate",3.65555753093213,25.6285639161065,601.084956241175
17,"recovery_rate",0.230575380775845,0.227509843318976,-1.32951638052314
17,"transmission_prob",0.24763575806597,0.0342159866008741,-86.1829378486773
18,"contact_rate",2.13656882662326,3.81928735278126,78.7579836039006
18,"recovery_rate",0.210762711602729,0.201920990854493,-4.19510675346658
18,"transmission_prob",0.115913392671481,0.0530774292641327,-54.2094075232847
19,"contact_rate",4.52026039361954,18.9958513669831,320.237988806933
19,"recovery_rate",0.185744664080907,0.188256635848095,1.35237896583367
