"sim_id","parameter","true_value","abc_calibrated_value","rnn_predicted_value","abc_error_pct","rnn_error_pct"
10,"transmission_prob",0.00667968196427023,0.00913848738807165,0.145767599344254,36.8102169677184,2082.25358817931
10,"R0",0.723202586700915,0.965627119511956,2.79872441291809,33.5209714772906,286.990376470476
10,"rnn_true_contact_rate",9.30873071076348,11.845815447567,1.65076562216867,27.2548945246627,-82.2664800018339
11,"prevalence",0.1503,0.148820785101791,0.1503,-0.984174915641208,0
11,"contact_rate",11.1116701760329,3.80988187912429,1.89976644515991,-65.7127882778421,-82.9029622454276
11,"recovery_rate",0.0972398310998569,0.0970241498259125,0.0972398310998569,-0.221803423046795,0
11,"transmission_prob",0.0134258807737214,0.0322719253926519,0.147894084453583,140.371011306894,1001.55964399042
11,"R0",1.53418570654586,1.50368678170815,2.55752778053284,-1.98795521999602,66.7026207857837
11,"rnn_true_contact_rate",11.1116701760329,3.80988187912429,1.68156536031202,-65.7127882778421,-84.8666732032865
12,"prevalence",0.1654,0.159085337054757,0.1654,-3.81781314706319,0
12,"contact_rate",12.9949901718646,4.39141623861958,1.89201736450195,-66.206852175022,-85.4404094233303
12,"recovery_rate",0.11880591087361,0.119389695378268,0.11880591087361,0.491376649836538,0
12,"transmission_prob",0.0545265453241805,0.179057206815879,0.171390354633331,228.385386881413,214.324616779501
12,"R0",5.96411336256882,5.89248610512698,2.60701179504395,-1.20097075772191,-56.2883594499439
12,"rnn_true_contact_rate",12.9949901718646,4.39141623861958,1.80715193472274,-66.206852175022,-86.0934720933042
13,"prevalence",0.0642,0.0542277661692992,0.0641,-15.5330745026492,-0.155763239875372
13,"contact_rate",11.7629493121058,8.09299694953106,1.910604596138,-31.1992533947061,-83.7574357803981
13,"recovery_rate",0.0746409922576889,0.0749611154852995,0.0746409922576889,0.428883938875574,0
13,"transmission_prob",0.063953612586965,0.104869601511128,0.137618124485016,63.9776038742533,115.184285794459
13,"R0",10.0786857252561,10.4329438791097,2.85987830162048,3.514924103307,-71.6244917285798
13,"rnn_true_contact_rate",11.7629493121058,8.09299694953106,1.55113401645311,-31.1992533947061,-86.8133919878685
14,"prevalence",0.1165,0.114943387268395,0.1165,-1.33614826747215,0
14,"contact_rate",13.0107935355045,9.36783208890611,1.90429830551147,-27.9995331311445,-85.3637036025902
14,"recovery_rate",0.0932272465442234,0.0937612674855925,0.0932272465442234,0.572816382725393,0
14,"transmission_prob",0.0466009078767541,0.0744340802887838,0.148617267608643,59.7266741790531,218.914961918107
14,"R0",6.50362220731147,6.66153511174671,2.67779612541199,2.42807622278107,-58.8260812197614
14,"rnn_true_contact_rate",13.0107935355045,9.36783208890611,1.67977492518798,-27.9995331311445,-87.0893737526145
15,"prevalence",0.1934,0.201215566814038,0.1933,4.04114106206741,-0.051706308169591
15,"contact_rate",9.97517793672159,11.0515682037111,1.87970793247223,10.7906873823977,-81.1561463424881
15,"recovery_rate",0.145637616552623,0.14946370237467,0.145637616552623,2.62712746377915,0
15,"transmission_prob",0.0222548270714631,0.0185671848272238,0.179845541715622,-16.5700781785354,708.119250435491
15,"R0",1.52430302859701,1.40175619182637,2.16261696815491,-8.03953245985648,41.8757902846533
15,"rnn_true_contact_rate",9.97517793672159,11.0515682037111,1.75127155087538,10.7906873823977,-82.4437061475522
16,"prevalence",0.0147,0.00823294867257525,0.0147,-43.9935464450663,0
16,"contact_rate",6.24632503604516,15.1866667883922,1.89410758018494,143.129627433022,-69.6764486437263
16,"recovery_rate",0.0751841286889603,0.0754839350489055,0.0751841286889603,0.398762830896865,0
16,"transmission_prob",0.0937742877634243,0.0441089359578823,0.147848710417747,-52.9626542521323,57.6644450670138
16,"R0",7.79080228245019,8.54755104826169,2.88551950454712,9.71336119665329,-62.9624857628959
16,"rnn_true_contact_rate",6.24632503604516,15.1866667883922,1.46734637827679,143.129627433022,-76.5086451664092
17,"prevalence",0.1224,0.0798723332265688,0.1224,-34.7448257952869,0
17,"contact_rate",11.1474960972555,31.9442737858979,1.90057945251465,186.560080462935,-82.9506156724956
17,"recovery_rate",0.101631076903979,0.1020025323514,0.101631076903979,0.365493959856025,0
17,"transmission_prob",0.0457905875752714,0.0212275402463651,0.153357118368149,-53.6421317776915,234.90969757935
17,"R0",5.02258179128266,5.98015263538383,2.58512449264526,19.0653111067931,-48.529967254449
17,"rnn_true_contact_rate",11.1474960972555,31.9442737858979,1.71318416069664,186.560080462935,-84.6316684415039
18,"prevalence",0.1645,0.173783589949535,0.1645,5.64351972616082,0
18,"contact_rate",10.0341264740564,13.1717726869907,1.90513491630554,31.2697494998372,-81.0134452537414
18,"recovery_rate",0.090851040799862,0.0902589850236674,0.090851040799862,-0.651677483254012,0
18,"transmission_prob",0.053568021300333,0.0401460613427888,0.147678896784782,-25.0559188705011,175.684808211993
18,"R0",5.9163692122865,5.91750560049456,2.71215581893921,0.0192075269018372,-54.1584420846
18,"rnn_true_contact_rate",10.0341264740564,13.1717726869907,1.66849959152336,31.2697494998372,-83.3717504374962
19,"prevalence",0.1736,0.171866989961754,0.1736,-0.998277671800418,0
19,"contact_rate",12.3716542241164,3.36839670518087,1.90530574321747,-72.773271511139,-84.5994261664426
19,"recovery_rate",0.0895217184783362,0.0905161634699429,0.0895217184783362,1.11084216043887,0
19,"transmission_prob",0.0334887995990243,0.126500175656046,0.144939169287682,277.738757945005,332.79893881865
19,"R0",4.62805960455414,4.62691135375028,2.67873597145081,-0.0248106312790192,-42.1196743271228
19,"rnn_true_contact_rate",12.3716542241164,3.36839670518087,1.65452202253233,-72.773271511139,-86.6265093369071
20,"prevalence",0.0751,0.0576576011902559,0.0751,-23.2255643272224,0
20,"contact_rate",12.5028639752418,12.5593314545132,1.90021073818207,0.451636356144023,-84.8017962768781
20,"recovery_rate",0.101675103638922,0.100705435099155,0.101675103638922,-0.953693190429564,0
20,"transmission_prob",0.0437180861463374,0.0486059482346783,0.152697518467903,11.1804118597044,249.277683283708
20,"R0",5.37595994282633,6.05255890125445,2.5638165473938,12.5856398787156,-52.3096047094817
20,"rnn_true_contact_rate",12.5028639752418,12.5593314545132,1.70714177796047,0.451636356144023,-86.3459941550915
21,"prevalence",0.0489,0.0422224423526514,0.0489,-13.6555371111424,0
21,"contact_rate",11.8357909633778,23.7737285334764,1.8863126039505,100.863031520553,-84.0626400906614
21,"recovery_rate",0.120233474602156,0.123939564705104,0.120233474602156,3.08241121302652,0
21,"transmission_prob",0.025095911711251,0.012743831694179,0.161735787987709,-49.2194910437716,544.47066059449
21,"R0",2.47044316096331,2.51770235845717,2.30095410346985,1.91298461104561,-6.86067423738549
21,"rnn_true_contact_rate",11.8357909633778,23.7737285334764,1.71051633161915,100.863031520553,-85.5479339157661
22,"prevalence",0.0918,0.0915849145419161,0.0918,-0.234297884623008,0
22,"contact_rate",6.08286175876856,5.17465551502071,1.89316380023956,-14.9305751102867,-68.8770865537009
22,"recovery_rate",0.116412520281417,0.085834137020211,0.116412520281417,-26.2672633384154,0
22,"transmission_prob",0.0157541477828221,0.0120119827678528,0.163334175944328,-23.7535223520605,936.769352401426
22,"R0",0.823195845760024,0.728015882614803,2.46461606025696,-11.5622501784306,199.396076031151
22,"rnn_true_contact_rate",6.08286175876856,5.17465551502071,1.75659604269447,-14.9305751102867,-71.1222100327646
23,"prevalence",0.0297,0.0283791645989216,0.0297,-4.44725724268813,0
23,"contact_rate",9.21834489796311,6.55051771901633,1.91948926448822,-28.9404140165797,-79.1775065292648
23,"recovery_rate",0.0951027609258617,0.0850478291591647,0.0951027609258617,-10.5727022736336,0
23,"transmission_prob",0.00470842037657649,0.00566603671560861,0.174429088830948,20.3383781065106,3604.62012480236
23,"R0",0.456388884332342,0.436913216293594,3.41141057014465,-4.26734057452746,647.478890756785
23,"rnn_true_contact_rate",9.21834489796311,6.55051771901633,1.85997969746238,-28.9404140165797,-79.8230624038231
24,"prevalence",0.1037,0.0995733351898466,0.1037,-3.97942604643534,0
24,"contact_rate",13.7082247482613,35.1938593960935,1.89463114738464,156.735354448849,-86.1788730329582
24,"recovery_rate",0.118863502509583,0.118391395435882,0.118863502509583,-0.397184218648833,0
24,"transmission_prob",0.0779932484704854,0.0359560703573858,0.186388865113258,-53.8984834424578,138.980769192852
24,"R0",8.99476253271438,10.0108378248147,2.93566846847534,11.2962992453083,-67.3624683497961
24,"rnn_true_contact_rate",13.7082247482613,35.1938593960935,1.87212812395144,156.735354448849,-86.3430301273044
25,"prevalence",0.1513,0.145730259793038,0.1513,-3.6812559200011,0
25,"contact_rate",12.6108272676356,30.7085575623348,1.891921043396,143.509461438308,-84.9976452516211
25,"recovery_rate",0.11849849270138,0.117048812016458,0.11849849270138,-1.22337478888907,0
25,"transmission_prob",0.111494963600046,0.0405765665671107,0.18374203145504,-63.6068166158011,64.798503467975
25,"R0",11.8654988356247,12.2109116153988,2.86787843704224,2.9110683382065,-75.8301064559394
25,"rnn_true_contact_rate",12.6108272676356,30.7085575623348,1.84954563389298,143.509461438308,-85.3336692776719
26,"prevalence",0.0551,0.0502204309950076,0.0551,-8.85584211432375,0
26,"contact_rate",13.9291621861048,20.0817187373427,1.83494257926941,44.1703274686212,-86.8266120047057
26,"recovery_rate",0.222524529384802,0.222524529384802,0.222524529384802,0,0
26,"transmission_prob",0.0458084380682616,0.0331993986278722,0.319718927145004,-27.5255825610121,597.947672148468
26,"R0",2.86742843635706,2.9293607302562,2.15330123901367,2.15985491089777,-24.9047958194435
26,"rnn_true_contact_rate",13.9291621861048,20.0817187373427,1.49869871362952,44.1703274686212,-89.2405681432544
27,"prevalence",0.1706,0.151616597680822,0.1706,-11.1274339502804,0
27,"contact_rate",5.78906985232607,2.46211766783354,1.90090453624725,-57.4695463927724,-67.1639039649269
27,"recovery_rate",0.0993750572186617,0.103261822198677,0.0993750572186617,3.91120779076696,0
27,"transmission_prob",0.0639764234759906,0.17919692877079,0.150968804955482,180.098384740185,135.975687218806
27,"R0",3.7269310304855,4.07022932538687,2.57981991767883,9.21128650069616,-30.7789734616376
27,"rnn_true_contact_rate",5.78906985232607,2.46211766783354,1.69816374984736,-57.4695463927724,-70.6660345588154
28,"prevalence",0.1125,0.116804835527974,0.1125,3.82652046931065,0
28,"contact_rate",11.4473102753982,10.2549474090121,1.84261429309845,-10.41609633792,-83.90351751836
28,"recovery_rate",0.235592462920624,0.230667879210394,0.235592462920624,-2.09029764754787,0
28,"transmission_prob",0.0480939662940023,0.0514392080674621,0.303615242242813,6.95563712298134,531.295910149703
28,"R0",2.33685979473579,2.22845610735918,1.94322776794434,-4.63886141653864,-16.8444862493753
28,"rnn_true_contact_rate",11.4473102753982,10.2549474090121,1.50786176768959,-10.41609633792,-86.8278073065758
29,"prevalence",0.0551,0.0547616454772347,0.0551,-0.614073544038749,0
29,"contact_rate",8.81490100175142,11.5364390760323,1.89380967617035,30.8742897253197,-78.5158145758634
29,"recovery_rate",0.112023312837467,0.112797712066287,0.112023312837467,0.691283991881122,0
29,"transmission_prob",0.102450726947545,0.0850703286212621,0.163170874118805,-16.9646412906193,59.2676586885994
29,"R0",8.06165246077271,8.73487305213983,2.55196762084961,8.35090069490033,-68.3443607465435
29,"rnn_true_contact_rate",8.81490100175142,11.5364390760323,1.7520275520089,30.8742897253197,-80.1242515184142
30,"prevalence",0.0218,0.0325445065005753,0.0218,49.2867270668593,0
30,"contact_rate",11.3700424903072,67.4143537759602,1.88032329082489,492.912065486384,-83.4624778893497
30,"recovery_rate",0.11749418963911,0.11702257325176,0.11749418963911,-0.401395497767291,0
30,"transmission_prob",0.0788312643369087,0.0118095151086655,0.17587061226368,-85.0192493955265,123.097540985826
30,"R0",7.6285885100223,7.18270096398031,2.56215715408325,-5.84495474433036,-66.4137454692026
30,"rnn_true_contact_rate",11.3700424903072,67.4143537759602,1.71170484182836,492.912065486384,-84.9454842117999
31,"prevalence",0.0455,0.0454235425707041,0.0455,-0.168038306144941,0
31,"contact_rate",14.9265253939666,1.04596831338074,1.8936665058136,-92.9925532850162,-87.3134138332084
31,"recovery_rate",0.105890060811284,0.0738719942954095,0.105890060811284,-30.2370838873508,0
31,"transmission_prob",0.0051129317037583,0.0510940052032983,0.164145648479462,899.309362292896,3110.40174189703
31,"R0",0.720731524083062,0.546221958802995,2.76165366172791,-24.2128392402544,283.173701919223
31,"rnn_true_contact_rate",14.9265253939666,1.04596831338074,1.78153777994708,-92.9925532850162,-88.0646183024806
32,"prevalence",0.0415,0.0401225264902674,0.0415,-3.31921327646413,0
32,"contact_rate",12.610012863297,6.59201836759883,1.90530252456665,-47.7239362159122,-84.890558437793
32,"recovery_rate",0.0792671390144078,0.0770968681285427,0.0792671390144078,-2.73792004208788,0
32,"transmission_prob",0.0117909537509499,0.0224562568728367,0.143101796507835,90.4532690667841,1113.65751685954
32,"R0",1.87573413546556,1.85611343069932,2.82548856735229,-1.04602802685413,50.6337446191973
32,"rnn_true_contact_rate",12.610012863297,6.59201836759883,1.56509841607524,-47.7239362159122,-87.5884471091172
33,"prevalence",0.06,0.0650356293629563,0.06,8.39271560492715,0
33,"contact_rate",6.85790442628786,2.70966599184106,1.8847188949585,-60.4884258600293,-72.5175683735989
33,"recovery_rate",0.182357451891259,0.180492579419337,0.182357451891259,-1.02264670436071,0
33,"transmission_prob",0.0745798427935115,0.184344671652882,0.222976759076118,147.177608249022,198.977244687244
33,"R0",2.80471913103097,2.81642856182632,2.18586897850037,0.417490317151382,-22.0646033923236
33,"rnn_true_contact_rate",6.85790442628786,2.70966599184106,1.78767284419719,-60.4884258600293,-73.9326661167128
34,"prevalence",0.0732,0.0824961997084313,0.0732,12.6997263776384,0
34,"contact_rate",11.6599841671996,9.64208182081598,1.83359491825104,-17.3062185801257,-84.2744647680648
34,"recovery_rate",0.193667855104733,0.190738207939537,0.193667855104733,-1.51271730851351,0
34,"transmission_prob",0.0739952527822759,0.0910166943747809,0.328474372625351,23.0034238042122,343.912765041639
34,"R0",4.45496479228669,4.39042765921405,2.67207264900208,-1.4486564110311,-40.0203419423541
34,"rnn_true_contact_rate",11.6599841671996,9.64208182081598,1.5754488682942,-17.3062185801257,-86.4884133142646
35,"prevalence",0.1181,0.174639157641417,0.1181,47.8739692137316,0
35,"contact_rate",8.49255348788574,4.64579556044327,1.90996265411377,-45.2956573418078,-77.5101486633173
35,"recovery_rate",0.0804593285524044,0.0794770519843316,0.0804593285524044,-1.22083614882896,0
35,"transmission_prob",0.125931552381636,0.167549638215758,0.140348419547081,33.0481797826161,11.4481771190707
35,"R0",13.292187042264,10.3402975824428,2.79755234718323,-22.207703295442,-78.95340820673
35,"rnn_true_contact_rate",8.49255348788574,4.64579556044327,1.60378851554547,-45.2956573418078,-81.1153557309565
36,"prevalence",0.1014,0.103597166191117,0.1014,2.16683056323126,0
36,"contact_rate",6.82689039269462,4.67685627566126,1.90278339385986,-31.4936082661308,-72.1281098068308
36,"recovery_rate",0.0966606405836965,0.0614299412892,0.0966606405836965,-36.4478231074736,0
36,"transmission_prob",0.0112722689174026,0.00646073725470633,0.152305334806442,-42.6846777516815,1251.15065052527
36,"R0",0.796131123396109,0.509516004942924,2.69203782081604,-36.0009940611984,238.140005044953
36,"rnn_true_contact_rate",6.82689039269462,4.67685627566126,1.70850286082435,-31.4936082661308,-74.9739227884397
37,"prevalence",0.0188,0.0149267728362745,0.0188,-20.602272147476,0
37,"contact_rate",5.43592269299552,4.55970595071056,1.89442753791809,-16.1190066851762,-65.1498440115941
37,"recovery_rate",0.0834145553193157,0.102949008173078,0.0834145553193157,23.4185182417905,0
37,"transmission_prob",0.0233699433858878,0.0309108109970853,0.152803987264633,32.2673764616439,553.848341613465
37,"R0",1.52296209095718,1.53282131847018,2.8452000617981,0.647371827016683,86.820149936227
37,"rnn_true_contact_rate",5.43592269299552,4.55970595071056,1.55317346227593,-16.1190066851762,-71.4276020835013
38,"prevalence",0.1023,0.116481154009699,0.1023,13.862320635092,0
38,"contact_rate",6.95306753972545,9.91848110957869,1.89523470401764,42.6489970492984,-72.7424666423926
38,"recovery_rate",0.109284838675906,0.107366767302534,0.109284838675906,-1.75511205086836,0
38,"transmission_prob",0.0383552401414876,0.0283777856640494,0.153814136981964,-26.0132759973152,301.025091785538
38,"R0",2.44028886748906,2.30397169016249,2.41723823547363,-5.5861082326222,-0.944586205449659
38,"rnn_true_contact_rate",6.95306753972545,9.91848110957869,1.71744610598403,42.6489970492984,-75.2994473853213
39,"prevalence",0.1814,0.137523127916766,0.1814,-24.1879118430177,0
39,"contact_rate",10.5751673178747,19.6061809461014,1.89975488185883,85.3983048850867,-82.0356990603094
39,"recovery_rate",0.103045259784976,0.103680444572583,0.103045259784976,0.616413398280507,0
39,"transmission_prob",0.113164249002203,0.0740675117032622,0.159822046756744,-34.5486650100773,41.2301571971135
39,"R0",11.6136430738993,14.1089611244352,2.74734091758728,21.4860921302461,-76.3438492116078
39,"rnn_true_contact_rate",10.5751673178747,19.6061809461014,1.77134797304633,85.3983048850867,-83.2499295774517
40,"prevalence",0.1368,0.145867543189448,0.1368,6.62832104491796,0
40,"contact_rate",12.3855348024517,13.4563178103438,1.87878799438477,8.64543215106108,-84.8307882998088
40,"recovery_rate",0.148552359751426,0.14602408735939,0.148552359751426,-1.7019402426639,0
40,"transmission_prob",0.0191345231223304,0.0165158520561846,0.179700866341591,-13.6855831180332,839.144734325132
40,"R0",1.59533852209753,1.50991419921397,2.09915709495544,-5.35462045831137,31.5806686718443
40,"rnn_true_contact_rate",12.3855348024517,13.4563178103438,1.73529903496301,8.64543215106108,-85.9893087973924
41,"prevalence",0.1488,0.154811441410366,0.1487,4.03994718438547,-0.0672043010752614
41,"contact_rate",13.0645332438871,13.8606664763965,1.89523816108704,6.09385132746235,-85.4932577711966
41,"recovery_rate",0.110346422989605,0.0966005065609001,0.110346422989605,-12.4570566551124,0
41,"transmission_prob",0.00969037377071594,0.00521488634321303,0.15493331849575,-46.1848792770792,1498.8373840022
41,"R0",1.14729781757526,1.0273042793051,2.41926383972168,-10.4587960015261,110.86624611861
41,"rnn_true_contact_rate",13.0645332438871,13.8606664763965,1.72304520146651,6.09385132746235,-86.8112762293079
42,"prevalence",0.0178,0.0192400176848238,0.0178,8.08998699339233,0
42,"contact_rate",10.2289515733719,12.2015260894716,1.89522182941437,19.2842296881602,-81.4719835574544
42,"recovery_rate",0.0849818253083244,0.081474388515133,0.0849818253083244,-4.12727872161606,0
42,"transmission_prob",0.0202001416673145,0.0158788521125231,0.152757942676544,-21.3923725187711,656.22213543046
42,"R0",2.43141718997617,2.50079551637151,2.78010249137878,2.85341103457523,14.3408257060989
42,"rnn_true_contact_rate",10.2289515733719,12.2015260894716,1.54661800311,19.2842296881602,-84.8799948653958
43,"prevalence",0.0701,0.0680245294603524,0.0701,-2.96072830192244,0
43,"contact_rate",14.7477970970795,7.73370721926302,1.88864707946777,-47.5602548071769,-87.1937004080305
43,"recovery_rate",0.126582033617218,0.129975594085718,0.126582033617218,2.68091795614736,0
43,"transmission_prob",0.0090271420351314,0.0158917062018539,0.16603048145771,76.0436042770497,1739.23639188971
43,"R0",1.05173266139189,1.08132925683743,2.28891181945801,2.81407971169877,117.632474818153
43,"rnn_true_contact_rate",14.7477970970795,7.73370721926302,1.74507181051137,-47.5602548071769,-88.1672374590985
44,"prevalence",0.1288,0.068618174589357,0.1288,-46.7250197287601,0
44,"contact_rate",6.96260024793446,7.83038077977859,1.90820634365082,12.4634547574603,-72.5934812325767
44,"recovery_rate",0.0847163938577671,0.0856465353409626,0.0847163938577671,1.09794744657939,0
44,"transmission_prob",0.166994273565667,0.254064392638333,0.143672108650208,52.1395837195744,-13.9658471021094
44,"R0",13.7247859308561,20.0691236195167,2.77180504798889,46.2254035918857,-79.8043841124158
44,"rnn_true_contact_rate",6.96260024793446,7.83038077977859,1.63439745089337,12.4634547574603,-76.5260478457279
45,"prevalence",0.0103,0.0115160810426767,0.0103,11.8066120648224,0
45,"contact_rate",13.2736886176281,9.28981101543412,1.85544955730438,-30.0133423116704,-86.0215979841484
45,"recovery_rate",0.165334032981681,0.163868489874573,0.165334032981681,-0.88641345080477,0
45,"transmission_prob",0.0301167257179679,0.0436155682894701,0.202919542789459,44.8217468854813,573.776906194008
45,"R0",2.41789323198274,2.30743802927883,1.95618343353271,-4.56824152708052,-19.0955412068137
45,"rnn_true_contact_rate",13.2736886176281,9.28981101543412,1.59385188765917,-30.0133423116704,-87.99239658566
46,"prevalence",0.078,0.0791814620994711,0.078,1.51469499932186,0
46,"contact_rate",9.73054969450459,15.172788814015,1.90278375148773,55.92941087988,-80.4452594023301
46,"recovery_rate",0.0867345821236286,0.0867345821236286,0.0867345821236286,0,0
46,"transmission_prob",0.0169961752727202,0.0101324867302469,0.144390985369682,-40.3837241752262,749.549872561257
46,"R0",1.90676111025685,1.88405380522218,2.71225309371948,-1.19088358329311,42.2439905623064
46,"rnn_true_contact_rate",9.73054969450459,15.172788814015,1.62923009421247,55.92941087988,-83.256546183279
47,"prevalence",0.1635,0.17824383566024,0.1635,9.01763648944321,0
47,"contact_rate",9.9592767865397,1.81806461943257,1.90473556518555,-81.7450136350287,-80.8747602259648
47,"recovery_rate",0.0887084605528058,0.0363848615686843,0.0887084605528058,-58.9837752318728,0
47,"transmission_prob",0.00875767460175666,0.00592793731959968,0.143872961401939,-32.3115143098532,1542.82150164703
47,"R0",0.983221947735455,0.293260586740421,2.67411208152771,-70.1735109335328,171.974409001619
47,"rnn_true_contact_rate",9.9592767865397,1.81806461943257,1.64879045921122,-81.7450136350287,-83.4446768118784
48,"prevalence",0.1312,0.12400161783343,0.1312,-5.48657177330055,0
48,"contact_rate",12.7373618399724,48.9047599441876,1.9037663936615,283.947324089628,-85.0536836624434
48,"recovery_rate",0.0933372194081072,0.0936509749728706,0.0933372194081072,0.33615268030591,0
48,"transmission_prob",0.0362465513640268,0.0102786052864079,0.146886318922043,-71.6425290141973,305.242191034542
48,"R0",4.94642376430869,4.98995855532362,2.63335061073303,0.880126594269263,-46.7625351929169
48,"rnn_true_contact_rate",12.7373618399724,48.9047599441876,1.67333231260912,283.947324089628,-86.862803038555
49,"prevalence",0.1112,0.118455376052343,0.1112,6.52461875210701,0
49,"contact_rate",6.27680265344679,3.81547850429837,2.04668235778809,-39.2130242902704,-67.3929152979792
