"sim_id","true_n","param_type","prevalence","contact_rate","transmission_rate","recovery_rate","R0"
75,8242,"abc",0.0123230391284451,8.44746774420474,0.0771659103410584,0.20882495533454,3.12154520763097
75,8242,"lstm",0.0123230391284451,2.82946617018772,0.231359764933586,0.206063835844165,3.17680501937866
76,7992,"true",0.00725079513411038,3.50318606104702,0.0798134178268457,0.135964547029464,2.05642764179502
76,7992,"abc",0.00725079513411038,18.2319985549916,0.0157372744492444,0.130743702730832,2.19453754961208
76,7992,"lstm",0.00725079513411038,2.45964701033742,0.118456423282623,0.135964547029464,2.14291882514954
77,8661,"true",0.0183606895818375,2.61435866635293,0.0974745286125863,0.0830720612206496,3.06761834102217
77,8661,"abc",0.0183606895818375,3.88162476385264,0.0645745017071713,0.0840222329329128,2.98318642805094
77,8661,"lstm",0.0183606895818375,2.4070092682595,0.109803259372711,0.0830720612206496,3.18154454231262
78,8243,"true",0.0172258741655387,3.14192713052034,0.261339882625778,0.24434195500263,3.36049888567068
78,8243,"abc",0.0172258741655387,6.43331368175774,0.128525681899832,0.246280650320424,3.35733248530755
78,8243,"lstm",0.0172258741655387,2.96992400761389,0.283925235271454,0.24434195500263,3.45105028152466
79,8361,"true",0.0107337787100114,4.15823282860219,0.107144756702861,0.199874532930786,2.22906259342562
79,8361,"abc",0.0107337787100114,5.01347151890535,0.0897665170364209,0.193240552174018,2.3289204644176
79,8361,"lstm",0.0107337787100114,2.39370086677793,0.186861246824265,0.199874532930786,2.23785352706909
80,8347,"true",0.00966342007578351,1.74633696768433,0.241468140129939,0.0900295129956212,4.68385005756281
80,8347,"abc",0.00966342007578351,2.18550461764236,0.193131700584887,0.0886742629996726,4.76000825000316
80,8347,"lstm",0.00966342007578351,2.34584683220157,0.181373715400696,0.0900295129956212,4.72594976425171
81,5223,"true",0.0188096599713899,4.94809100776911,0.118309840718883,0.173674832479563,3.37071209819987
81,5223,"abc",0.0188096599713899,11.2873958693601,0.0521104667501198,0.173315502411292,3.39376142908383
81,5223,"lstm",0.0188096599713899,2.66443959029913,0.215742290019989,0.173674832479563,3.30981922149658
82,5018,"true",0.00740917512215674,1.67322222422808,0.29160548665387,0.0989985985918902,4.9285625040764
82,5018,"abc",0.00740917512215674,14.4449382329023,0.0363772803345671,0.1009680245166,5.2042968061379
82,5018,"lstm",0.00740917512215674,2.00554583843295,0.243802040815353,0.0989985985918902,4.93902111053467
83,8839,"true",0.0149610924425069,3.15379460342228,0.163293971916467,0.192026086305268,2.68190461676568
83,8839,"abc",0.0149610924425069,14.443064230303,0.0344060188533807,0.18693052790527,2.6583584060717
83,8839,"lstm",0.0149610924425069,2.60266493649198,0.200653970241547,0.192026086305268,2.71960473060608
84,8069,"true",0.00718030109093525,1.10396603122354,0.410417335179999,0.169887269205647,2.6669849882368
84,8069,"abc",0.00718030109093525,5.9008997723514,0.0797067459123926,0.172847039909291,2.72114303523011
84,8069,"lstm",0.00718030109093525,2.41638476125546,0.186940237879753,0.169887269205647,2.65893697738647
85,5726,"true",0.0186100148754194,1.82066770270467,0.484558866838753,0.231418139114277,3.81223650958855
85,5726,"abc",0.0186100148754194,3.80694879903426,0.209923593041863,0.233480550067587,3.42284772837968
85,5726,"lstm",0.0186100148754194,2.43965519005924,0.36022412776947,0.231418139114277,3.79755306243896
86,6174,"true",0.0113557964833453,4.37273428309709,0.06780211410523,0.0851614784067497,3.48139363431837
86,6174,"abc",0.0113557964833453,7.49285949914026,0.0385932601471359,0.0845245161763785,3.42118345040669
86,6174,"lstm",0.0113557964833453,2.48137471603969,0.114991120994091,0.0851614784067497,3.35052967071533
87,6293,"true",0.0141905109665822,4.85134181007743,0.0843990381583481,0.204721344751306,2.00002878569067
87,6293,"abc",0.0141905109665822,9.04257357555423,0.0461523761598988,0.205203068704879,2.03377200812113
87,6293,"lstm",0.0141905109665822,2.47456006640802,0.16282531619072,0.204721344751306,1.96814370155334
88,5425,"true",0.00946842067642138,4.08732804842293,0.218032597346121,0.208104160854127,4.28233028568793
88,5425,"abc",0.00946842067642138,3.41559596290574,0.268007717563302,0.210289476197509,4.35307602971545
88,5425,"lstm",0.00946842067642138,2.84256861435893,0.325258582830429,0.208104160854127,4.44282245635986
89,5786,"true",0.00901258612261154,2.75892427470535,0.116440791718981,0.162627908647293,1.9753763638204
89,5786,"abc",0.00901258612261154,2.26357258011909,0.145513103483591,0.168922083949552,1.94988993382212
89,5786,"lstm",0.00901258612261154,2.36732459033401,0.131291165947914,0.162627908647293,1.91116523742676
90,5720,"true",0.0132754370740149,4.4626980163157,0.0502664839013793,0.076350509611424,2.93808304797858
90,5720,"abc",0.0132754370740149,1.79921059606858,0.133471966328953,0.0762912630715023,3.14772840858712
90,5720,"lstm",0.0132754370740149,2.46897582590649,0.0892618298530579,0.076350509611424,2.88649415969849
91,8983,"true",0.0181775330910459,1.23250093404204,0.386755955207475,0.134998942785431,3.53096895578783
91,8983,"abc",0.0181775330910459,3.13952274206689,0.146565730673602,0.133868265315553,3.43730789050544
91,8983,"lstm",0.0181775330910459,2.4890157873157,0.201619222760201,0.134998942785431,3.71731376647949
92,7686,"true",0.00916143397497945,3.63140929210931,0.110253477646339,0.151025315780891,2.65104893932585
