"sim_id","day","true_crate","true_recov","true_ptran","true_R0","calib_crate","calib_recov","calib_ptran","calib_R0","observed","predicted","bias"
1,34,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,321,284,-37
1,35,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,288,255,-33
1,36,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,265,233,-32
1,37,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,236,217,-19
1,38,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,214,196,-18
1,39,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,204,175,-29
1,40,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,191,159,-32
1,41,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,172,138,-34
1,42,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,153,124,-29
1,43,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,143,106,-37
1,44,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,131,97,-34
1,45,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,120,86,-34
1,46,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,109,82,-27
1,47,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,98,72,-26
1,48,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,89,64,-25
1,49,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,82,58,-24
1,50,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,72,53,-19
1,51,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,63,47,-16
1,52,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,58,40,-18
1,53,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,55,38,-17
1,54,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,50,35,-15
1,55,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,48,31,-17
1,56,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,43,32,-11
1,57,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,40,25,-15
1,58,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,36,21,-15
1,59,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,31,20,-11
1,60,9.47441217489541,0.0943023177678697,0.0378459420758569,3.80232493602671,10.5873042724661,0.0993478201954689,0.0428996958411003,4.57173727790246,26,19,-7
2,0,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,1818,1818,0
2,1,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,1957,1911,-46
2,2,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,2059,1957,-102
2,3,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,2059,2029,-30
2,4,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,2113,2066,-47
2,5,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,2096,2034,-62
2,6,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,2025,1964,-61
2,7,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,1956,1851,-105
2,8,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,1833,1744,-89
2,9,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,1703,1665,-38
2,10,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,1594,1534,-60
2,11,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,1477,1407,-70
2,12,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,1335,1288,-47
2,13,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,1208,1155,-53
2,14,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,1100,1038,-62
2,15,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,984,949,-35
2,16,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,890,846,-44
2,17,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,807,775,-32
2,18,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,721,719,-2
2,19,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,654,636,-18
2,20,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,576,564,-12
2,21,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,500,492,-8
2,22,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,436,434,-2
2,23,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,384,393,9
2,24,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,348,351,3
2,25,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,308,319,11
2,26,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,264,282,18
2,27,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,240,240,0
2,28,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,213,207,-6
2,29,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,193,181,-12
2,30,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,170,168,-2
2,31,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,141,148,7
2,32,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,124,130,6
2,33,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,109,120,11
2,34,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,88,108,20
2,35,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,75,105,30
2,36,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,62,89,27
2,37,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,49,82,33
2,38,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,43,70,27
2,39,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,37,62,25
2,40,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,32,58,26
2,41,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,31,54,23
2,42,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,29,48,19
2,43,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,27,44,17
2,44,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,23,35,12
2,45,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,22,29,7
2,46,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,20,24,4
2,47,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,18,21,3
2,48,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,18,19,1
2,49,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,16,16,0
2,50,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,15,13,-2
2,51,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,11,12,1
2,52,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,10,12,2
2,53,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,10,13,3
2,54,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,9,10,1
2,55,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,8,9,1
2,56,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,7,7,0
2,57,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,7,7,0
2,58,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,7,7,0
2,59,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,7,5,-2
2,60,10.3719609160908,0.138299914554227,0.0383536359553086,2.87637497391552,10.006769064666,0.139519815998752,0.0376249245782856,2.69856958049419,5,4,-1
3,0,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,421,421,0
3,1,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,492,500,8
3,2,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,569,574,5
3,3,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,671,686,15
3,4,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,773,795,22
3,5,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,889,916,27
3,6,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1025,1030,5
3,7,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1123,1137,14
3,8,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1245,1218,-27
3,9,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1369,1326,-43
3,10,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1474,1436,-38
3,11,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1530,1548,18
3,12,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1581,1611,30
3,13,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1605,1681,76
3,14,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1667,1729,62
3,15,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1681,1727,46
3,16,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1696,1728,32
3,17,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1659,1727,68
3,18,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1620,1674,54
3,19,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1583,1622,39
3,20,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1538,1592,54
3,21,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1496,1530,34
3,22,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1416,1459,43
3,23,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1357,1397,40
3,24,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1293,1310,17
3,25,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1205,1235,30
3,26,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1146,1155,9
3,27,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1073,1069,-4
3,28,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,1016,990,-26
3,29,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,951,913,-38
3,30,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,881,851,-30
3,31,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,818,786,-32
3,32,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,766,716,-50
3,33,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,714,655,-59
3,34,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,666,606,-60
3,35,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,614,567,-47
3,36,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,555,521,-34
3,37,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,507,474,-33
3,38,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,473,433,-40
3,39,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,447,387,-60
3,40,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,414,364,-50
3,41,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,378,323,-55
3,42,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,343,296,-47
3,43,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,317,278,-39
3,44,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,291,254,-37
3,45,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,277,242,-35
3,46,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,265,223,-42
3,47,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,249,207,-42
3,48,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,225,198,-27
3,49,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,202,172,-30
3,50,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,191,158,-33
3,51,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,176,149,-27
3,52,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,161,134,-27
3,53,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,155,126,-29
3,54,6.99996224371716,0.0950914070708677,0.0450396642367576,3.31550409062766,6.19958622849822,0.0981040493243227,0.0529912296580819,3.34872719201796,148,110,-38
